time,e1,e2,em1,em2,r1,r2,rm1,rm2,tau1,tau2,taum1,taum2
48.399033,0.25266838,0.32211143,0.26607692,0.33552003,0.4007947,-0.17299163,-0.22696537,1.3780458,3.087673,6.0296116,5.5872316,6.428809
48.404034,0.25094438,0.32638216,0.25718975,0.33262753,0.40209535,-0.17311156,-0.2382499,1.4025593,3.0075333,5.958912,5.8239484,6.6086082
48.409035,0.24919605,0.33068717,0.27068293,0.3521741,0.40336844,-0.17314118,-0.25940084,1.4407036,2.9271102,5.8875265,5.6566544,6.4680786
48.414036,0.24740112,0.33512104,0.22626138,0.3139813,0.4045696,-0.17289221,-0.35430646,1.3923025,2.8460584,5.815089,5.4281564,6.3145413
48.419033,0.2455734,0.33963358,0.36594236,0.46000254,0.40573153,-0.17247307,-0.044506133,1.7444448,2.7646267,5.7418284,5.6378493,6.5008106
48.424034,0.24371278,0.34419888,0.29748166,0.3979677,0.4068541,-0.17194468,-0.0707373,1.7268043,2.6829321,5.667813,5.958126,6.6831865
48.429035,0.24185157,0.3486815,0.13405252,0.24088246,0.40800387,-0.17157888,-0.5915299,1.2428498,2.6015813,5.593642,5.465103,6.343255
48.434036,0.2399646,0.35319787,0.36760175,0.48083496,0.40912586,-0.17113286,-0.05088198,1.8036426,2.5200508,5.518825,6.835354,7.414242
48.439037,0.23806798,0.35767996,0.25747657,0.37708855,0.41025242,-0.17074376,-0.3170706,1.5492144,2.4386342,5.443664,5.5614843,6.412117
48.44404,0.23617005,0.36209416,0.28104424,0.40696836,0.41139755,-0.17047334,-0.3689196,1.522203,2.3574624,5.368313,6.181596,6.882189
48.449036,0.2342608,0.36649835,0.242167,0.3744045,0.41253793,-0.17019546,-0.48260832,1.4514326,2.276289,5.292559,5.3586893,6.2534413
48.454037,0.23232234,0.3709613,0.10492444,0.24356341,0.41363445,-0.16977304,-0.7059642,1.2509272,2.1947286,5.216041,5.9668784,6.727969
48.459038,0.23037338,0.3754025,0.24975121,0.39478028,0.41472682,-0.1693694,-0.24762034,1.736731,2.1132202,5.139171,5.154153,6.0855327
48.46404,0.22841227,0.37984312,0.2128321,0.36426288,0.4158097,-0.16893816,-0.2625407,1.760637,2.0315974,5.061839,6.0790405,6.7984314
48.46904,0.22642791,0.38432878,0.17685294,0.33475375,0.41685972,-0.16838622,-0.80623627,1.2700384,1.9496894,4.9838557,5.26923,6.1720185
48.47404,0.22440648,0.3889165,0.33394682,0.49845678,0.41785008,-0.16760248,-0.2642697,1.8230369,1.8672826,4.904978,4.2756977,5.376662
