time,e1,e2,em1,em2,r1,r2,rm1,rm2,tau1,tau2,taum1,taum2
3.8053172,-0.07480383,0.041580558,-0.10073912,0.015645206,-0.44302666,0.36581212,-0.53580695,0.27303165,5.490405,6.185359,5.231286,5.8957973
3.8103175,-0.07627058,0.04299462,-0.0132290125,0.106036246,-0.44128698,0.36532974,-0.4100215,0.39659536,5.441196,6.143785,5.0263867,6.0431547
3.8153179,-0.07771385,0.04439211,0.08907735,0.21118331,-0.4394616,0.36468738,-0.044492394,0.7596566,5.3919067,6.1018786,5.2812595,5.921995
3.8203185,-0.07913363,0.045772374,-0.040797234,0.08410871,-0.43755317,0.3638885,-0.087055504,0.714386,5.3425236,6.059635,5.764057,6.2235446
3.8253188,-0.08052957,0.047135174,-0.0651958,0.062468946,-0.435564,0.36293733,-0.67961776,0.11888355,5.293029,6.017051,5.2363963,5.9549003
3.8303192,-0.08190155,0.048479617,0.024149656,0.15453088,-0.43349683,0.3618374,-0.3802305,0.4151038,5.243407,5.974124,4.253567,5.367514
3.8353195,-0.08324933,0.049805224,0.14116669,0.2742213,-0.43135414,0.36059326,-0.06834206,0.72360545,5.193643,5.930852,5.2590365,5.9331694
3.84032,-0.08457315,0.05111128,0.039434552,0.17511898,-0.42913952,0.35920924,-0.43354332,0.3548054,5.1437244,5.8872347,5.9344206,6.554851
3.8453205,-0.08587241,0.05239767,0.01377368,0.15204382,-0.42685503,0.35769093,-0.20997214,0.5745739,5.093634,5.843273,5.3501415,5.9660625
3.8503208,-0.08714712,0.05366361,0.1292957,0.2701065,-0.4245038,0.3560428,-0.052627057,0.72791964,5.0433593,5.798968,5.892484,6.349575
3.8553212,-0.08839738,0.05490887,-0.17586279,-0.032556534,-0.42208934,0.35427082,-0.76438445,0.011975765,4.9928894,5.754322,5.1601644,5.8984733
3.8603218,-0.08962309,0.056132615,-0.089461446,0.056294322,-0.41961467,0.35237962,-0.65946096,0.11253345,4.942208,5.709337,4.6831107,5.610023
3.865322,-0.09082401,0.05733502,0.0655334,0.2136924,-0.4170826,0.35037595,-0.012786061,0.7546724,4.8913064,5.66402,4.1132603,5.009323
3.8703225,-0.092000246,0.05851543,-0.13347495,0.01704079,-0.41449666,0.34826517,-0.49861723,0.26414478,4.8401723,5.6183734,4.811173,5.4064455
3.875323,-0.09315181,0.05967343,-0.20991457,-0.05708939,-0.41186008,0.34605312,-0.45332557,0.30458748,4.7887955,5.5724034,4.72863,5.485504
3.8803234,-0.094278574,0.060809076,-0.21602857,-0.06094086,-0.40917596,0.34374636,-0.696131,0.056791484,4.737164,5.526116,4.57636,5.507215
3.8853238,-0.095380545,0.061921895,0.096657515,0.25395995,-0.4064475,0.34135073,-0.12809029,0.6197079,4.6852684,5.4795165,4.400996,5.282198
3.890324,-0.09645784,0.063011765,-0.05626273,0.10320687,-0.40367818,0.3388725,-0.39364848,0.34890217,4.633101,5.4326143,4.5693,5.479747
3.8953247,-0.097510576,0.06407815,-0.19716394,-0.03557521,-0.40087137,0.3363173,-0.39418557,0.34300303,4.5806518,5.3854156,4.861057,5.772206
3.900325,-0.09853852,0.06512147,-0.18978906,-0.026129127,-0.39802974,0.33369225,-0.5623274,0.16939455,4.5279145,5.3379292,3.6935582,4.701441
3.9053254,-0.09954202,0.06614131,0.037875533,0.20355886,-0.39515707,0.33100313,-0.09763387,0.6285263,4.4748807,5.290163,3.8359222,4.926151
3.9103258,-0.10052109,0.0671376,-0.019806981,0.14785165,-0.39225644,0.32825595,-0.014411956,0.7061003,4.4215426,5.2421255,5.005469,5.5726185
3.9153264,-0.101475835,0.06811011,-0.058053732,0.11153221,-0.38933092,0.32545656,-0.427745,0.28704244,4.3678956,5.1938257,4.606201,5.2918115
3.9203267,-0.10240626,0.06905913,0.0741235,0.2455889,-0.38638344,0.32261157,-0.11902636,0.5899687,4.313932,5.1452727,3.896275,4.781767
3.925327,-0.10331261,0.069984555,-0.0519439,0.12135324,-0.38341725,0.3197266,-0.33611137,0.36703235,4.2596483,5.0964766,4.61538,5.5095844
3.9303274,-0.104195,0.07088643,-0.12517202,0.049909472,-0.38043532,0.3168075,-0.37531698,0.321926,4.2050376,5.047446,4.307612,5.258338
3.935328,-0.10505378,0.07176459,-0.12776613,0.049052298,-0.3774409,0.31385946,-0.42193097,0.26936948,4.1500974,4.99819,3.7196,4.711743
3.9403284,-0.105888724,0.0726195,-0.081175566,0.09733266,-0.3744361,0.3108887,-0.45425946,0.23106533,4.0948257,4.9487205,4.0101223,4.9832573
3.9453287,-0.10670042,0.0734511,-0.04036379,0.1397877,-0.37142456,0.30790025,-0.46394625,0.21537852,4.039217,4.899045,3.5660312,4.6346235
3.9503293,-0.10748887,0.07425928,-0.17603254,0.005715549,-0.36840847,0.30489904,-0.5514586,0.12184876,3.9832687,4.849173,4.5026145,5.1833806
3.9553297,-0.10825431,0.07504475,-0.06255853,0.12074056,-0.36539072,0.30189085,-0.53233624,0.13494533,3.9269798,4.799115,3.9695058,4.78515
3.96033,-0.10899699,0.07580739,-0.10120773,0.08359662,-0.36237377,0.29888034,-0.44500816,0.21624595,3.8703465,4.7488804,4.089672,4.814286
3.9653304,-0.10971689,0.07654747,-0.06279135,0.12347305,-0.35935962,0.2958721,-0.43046296,0.22476882,3.8133683,4.6984777,2.2751567,3.5549564
3.970331,-0.11041474,0.077264965,0.025027514,0.21270716,-0.3563516,0.29287022,-0.24313626,0.40608543,3.7560458,4.6479173,5.1882176,5.71547
3.9753313,-0.1110903,0.07796061,-0.051372886,0.13767809,-0.35335112,0.28987986,-0.0069015324,0.6363296,3.6983757,4.597206,2.7730157,3.874091
3.9803317,-0.111744165,0.07863441,-0.15621388,0.034164667,-0.350361,0.28690475,-0.645355,-0.008089304,3.6403594,4.546355,3.5934083,4.476572
3.985332,-0.11237645,0.079286724,0.10719979,0.29886293,-0.347383,0.28394896,0.39149404,1.022826,3.5819976,4.4953723,4.343492,4.989603
3.9903326,-0.11298764,0.07991755,-0.07739341,0.115511775,-0.34441954,0.28101557,-0.30308044,0.32235473,3.5232913,4.4442663,4.6219845,5.222255
3.995333,-0.11357772,0.08052781,-0.08871031,0.1053952,-0.34147206,0.2781093,-0.031446904,0.58813435,3.464241,4.393046,2.8221617,4.0191865
4.0003333,-0.11414719,0.08111748,-0.09993613,0.09532854,-0.3385427,0.27523285,-0.40212095,0.2116546,3.4048471,4.3417172,3.2030864,4.256175
4.005334,-0.114696264,0.081686735,-0.19722486,-0.0008419156,-0.33563304,0.27238905,-0.46653292,0.14148903,3.345111,4.2902884,4.0086493,4.6445312
4.010334,-0.11522496,0.08223662,-0.07299566,0.12446594,-0.3327443,0.26958203,-0.085574836,0.5167516,3.2850354,4.2387695,2.7187233,3.8572574
4.0153346,-0.11573422,0.08276665,0.05666411,0.25516498,-0.3298791,0.26681322,0.19267341,0.7893657,3.2246218,4.187165,3.060533,4.146311
4.020335,-0.11622405,0.08327761,-0.18082869,0.018673003,-0.3270384,0.2640857,-0.15802938,0.43309474,3.1638737,4.1354823,3.8635411,4.593603
4.0253353,-0.11669445,0.083770305,-0.030560851,0.16990387,-0.324223,0.2614026,-0.11376479,0.47186083,3.102793,4.08373,4.2437625,4.998743
4.030336,-0.11714625,0.08424437,-0.28416348,-0.08277291,-0.3214351,0.25876498,-0.6402708,-0.060070872,3.0413823,4.031913,2.7308922,3.7686157
4.0353365,-0.11757946,0.084700584,-0.13880181,0.06347823,-0.3186753,0.2561754,-0.35082963,0.22402108,2.9796472,3.9800382,4.287759,4.9514003
4.0403366,-0.11799431,0.08513981,-0.060504556,0.14262953,-0.31594467,0.2536366,-0.1926786,0.37690264,2.9175882,3.9281123,3.3660927,4.2607627
4.045337,-0.11839163,0.08556163,-0.18025863,0.023694605,-0.31324506,0.25114882,-0.62994677,-0.06555295,2.8552113,3.8761399,3.1724606,4.0899715
4.0503373,-0.118771195,0.0859673,-0.31258214,-0.10784361,-0.31057647,0.24871504,-0.5602726,-0.0009809732,2.7925193,3.824129,2.9872816,4.0376596
4.055338,-0.11913371,0.0863564,0.049073935,0.2545641,-0.30794036,0.24633521,0.17598552,0.7302612,2.729518,3.7720826,2.2765913,3.2398605
4.0603385,-0.11947942,0.086729795,-0.13713992,0.069069326,-0.3053375,0.24401134,-0.09409991,0.455249,2.6662087,3.7200062,3.6793847,4.363327
4.0653386,-0.119808435,0.08708838,-0.020700693,0.18619615,-0.30276826,0.24174523,-0.23899782,0.3055157,2.6025977,3.6679063,1.4977005,2.7844124
4.070339,-0.12012148,0.0874317,-0.021734118,0.18581909,-0.3002339,0.23953652,-0.22149855,0.31827193,2.5386913,3.615787,1.9490181,3.138941
4.07534,-0.12041867,0.08776063,-0.20608366,0.0020956695,-0.29773468,0.2373867,-0.51703876,0.018082678,2.4744923,3.5636525,1.2843919,2.6716416
4.08034,-0.12070012,0.088076025,-0.08281076,0.12596539,-0.2952708,0.2352972,-0.14842898,0.38213897,2.410005,3.5115085,3.8677351,4.579221
4.0853405,-0.12096655,0.088377506,-0.15772593,0.05161819,-0.2928433,0.23326737,-0.041810393,0.48430043,2.345236,3.459357,2.58683,3.5224366
4.090341,-0.121218085,0.0886659,-0.032075286,0.1778087,-0.29045236,0.23129833,0.12303755,0.6447882,2.2801912,3.4072046,1.6582971,3.0199554
4.095341,-0.12145507,0.08894211,-0.07240307,0.13799417,-0.28809845,0.22939116,-0.20871848,0.30877125,2.2148738,3.3550549,1.8928502,3.2943892
4.100342,-0.121677995,0.08920565,-0.28191566,-0.07103199,-0.28578195,0.22754484,-0.6557255,-0.14239866,2.149293,3.3029115,1.7225661,3.3603864
4.105342,-0.12188685,0.08945784,-0.101450086,0.10989463,-0.2835027,0.22576088,-0.26497567,0.24428797,2.0834508,3.2507777,0.761757,2.2917938
4.1103425,-0.12208235,0.089698285,-0.22524261,-0.013462007,-0.28126147,0.2240383,-0.6097255,-0.10442579,2.0173569,3.1986585,3.303103,4.1021256
4.115343,-0.12226474,0.08992776,-0.06501734,0.14717513,-0.2790584,0.22237754,-0.12476197,0.37667388,1.9510152,3.1465566,1.3245494,2.6283967
4.120343,-0.1224339,0.09014717,-0.25250554,-0.039924502,-0.2768928,0.22077942,-0.28274393,0.21492827,1.8844308,3.0944762,0.49971175,2.2424605
4.125344,-0.12259078,0.09035608,-0.17708421,0.035862654,-0.27476582,0.21924251,-0.75117004,-0.25716174,1.8176106,3.0424192,1.2714317,2.7337286
4.1303444,-0.12273538,0.09055531,-0.17651582,0.036774933,-0.27267697,0.21776736,-0.27668372,0.2137608,1.7505647,2.9903915,1.303813,2.658985
4.1353445,-0.12286794,0.09074566,-0.08451283,0.1291008,-0.2706263,0.21635419,-0.30306298,0.18391758,1.6832956,2.938395,1.490041,2.8054416
4.140345,-0.12298918,0.09092668,-0.23290491,-0.018988997,-0.26861426,0.21500164,-0.5919928,-0.10837674,1.6158116,2.8864336,1.6179397,2.8873243
4.145345,-0.12309873,0.09109965,-0.24714649,-0.032948047,-0.26663974,0.21371055,-0.54030216,-0.059951782,1.5481187,2.8345106,0.52396655,2.1028247
4.150346,-0.123197556,0.09126413,-0.08435929,0.13010237,-0.26470366,0.21247941,-0.093040764,0.38414222,1.4802245,2.7826278,2.323585,3.3090827
4.1553464,-0.12328553,0.09142089,-0.14576757,0.06893882,-0.2628052,0.21130848,-0.1519984,0.32211524,1.4121344,2.7307897,1.2180803,2.5598657
4.1603465,-0.1233629,0.091570705,-0.12521029,0.08972335,-0.26094428,0.21019769,-0.24902695,0.22211504,1.3438555,2.6789992,0.14194453,1.6986595
4.165347,-0.12343037,0.09171316,-0.25324154,-0.038097978,-0.25912124,0.2091456,-0.48842603,-0.020159125,1.275399,2.6272607,1.0623887,2.6218302
4.1703477,-0.12348807,0.091849,0.012364149,0.22770125,-0.25733572,0.20815212,-0.18402167,0.28146625,1.2067676,2.5755756,1.393734,2.7361338
4.175348,-0.12353611,0.09197903,-0.17873931,0.036775827,-0.2555873,0.20721734,0.0544914,0.5172961,1.1379701,2.5239487,0.7111681,2.0246074
4.1803484,-0.12357497,0.092102766,-0.23266196,-0.016984195,-0.2538758,0.20633954,-0.44184753,0.018367827,1.0690141,2.4723814,1.3061588,2.6971722
4.185349,-0.12360489,0.09222093,0.012699485,0.22852528,-0.252201,0.20551866,-0.100767374,0.3569522,0.9999087,2.420879,0.6043433,2.1035886
4.190349,-0.123625755,0.0923343,-0.038193226,0.17776686,-0.250562,0.20475459,0.18951786,0.6448345,0.93065816,2.3694437,0.77566755,2.4028823
4.1953497,-0.12363851,0.09244239,-0.07317293,0.14290799,-0.2489596,0.2040456,-0.19716445,0.2558408,0.86127263,2.3180785,0.44154668,1.9174833
4.20035,-0.1236428,0.09254637,-0.17618859,0.040000618,-0.24739248,0.20339215,-0.0657334,0.3850513,0.79175884,2.2667878,0.42416674,2.0638022
4.2053504,-0.123639464,0.092645705,-0.024729252,0.19155595,-0.24586114,0.20279247,0.3235071,0.77216077,0.72212315,2.2155724,0.6669159,2.2099528
4.210351,-0.12362838,0.09274116,-0.0447942,0.17157528,-0.24436465,0.20224643,0.03453681,0.48114777,0.6523782,2.164439,0.4558856,2.0989826
4.215351,-0.12360966,0.09283337,-0.21305859,0.0033844113,-0.24290255,0.20175362,-0.3037278,0.14092833,0.5825254,2.113388,0.38887155,1.9129636
4.2203517,-0.12358403,0.09292191,-0.21825588,-0.0017499924,-0.24147499,0.2013126,-0.5068286,-0.06404114,0.5125785,2.0624256,-0.605631,1.3555874
4.2253523,-0.12355149,0.093007416,-0.06232643,0.1542325,-0.24008131,0.20092285,-0.22359654,0.2174077,0.4425441,2.0115538,0.42190406,2.0522711
4.2303524,-0.12351215,0.09309061,-0.08305669,0.13354607,-0.23872095,0.20058426,-0.25819668,0.18110856,0.37242895,1.9607768,1.2962567,2.6065767
4.235353,-0.12346637,0.093170986,-0.36404347,-0.14740607,-0.23739347,0.200295,-0.81155944,-0.37387085,0.30224094,1.9100962,-0.36169004,1.5023128
4.2403536,-0.12341452,0.09324916,-0.017469525,0.1991942,-0.23609883,0.20005473,-0.13347682,0.30267686,0.23199159,1.8595185,0.89026713,2.3162084
4.2453537,-0.12335646,0.09332584,0.12929022,0.34597254,-0.23483604,0.19986323,0.61081386,1.0455132,0.16168612,1.809046,-0.042224854,1.6626446
4.2503543,-0.123292804,0.09340049,-0.11320615,0.10348712,-0.23360503,0.19971868,-0.20551232,0.2278113,0.09133327,1.7586813,-0.4576974,1.4089079
4.2553544,-0.123223305,0.09347412,-0.07909691,0.1376005,-0.23240477,0.19962114,-0.18361285,0.248413,0.02094239,1.7084296,1.3891342,2.724487
4.260355,-0.1231488,0.09354624,-0.06341791,0.15327717,-0.23123571,0.19956899,-0.17408043,0.2567244,-0.04947874,1.6582938,-0.15198433,1.4056269
4.2653556,-0.12306905,0.09361747,-0.02988851,0.18679807,-0.23009661,0.19956183,0.070366025,0.50002456,-0.119921714,1.6082771,0.20480332,1.9309924
4.2703557,-0.12298417,0.0936884,-0.05680716,0.15986538,-0.22898701,0.19959915,0.15235457,0.58094066,-0.19037715,1.5583856,0.16409028,1.7884448
4.2753563,-0.122894764,0.09375849,-0.10214198,0.11451125,-0.22790676,0.19967932,-0.20026931,0.22731668,-0.2608375,1.5086206,-0.19617337,1.4178892
4.280357,-0.12280083,0.093828395,-0.13401306,0.08261615,-0.22685522,0.19980195,-0.16928774,0.2573694,-0.33129215,1.4589883,0.76686585,2.3974047
4.285357,-0.12270236,0.09389864,-0.104783535,0.111817434,-0.22583163,0.19996634,-0.2655722,0.16022572,-0.40173423,1.4094917,-1.3616015,0.8222154
4.2903576,-0.12259984,0.093968704,-0.31160128,-0.09503269,-0.22483566,0.20017096,-0.80344516,-0.3784384,-0.47215393,1.3601341,-0.1674628,1.548365
4.295358,-0.122493386,0.09403919,-0.004975438,0.21155709,-0.22386685,0.2004154,-0.23246223,0.1918199,-0.54254293,1.310921,-0.697153,1.275933
4.3003583,-0.12238288,0.09411064,-0.08782983,0.12866369,-0.2229242,0.20069903,-0.13992661,0.2836966,-0.61289465,1.2618548,0.014443725,1.8515966
4.305359,-0.122268915,0.09418249,-0.18107927,0.035372198,-0.22200766,0.20102012,-0.3356007,0.0874272,-0.6831963,1.2129402,-0.59301454,1.4559326
4.310359,-0.122151375,0.09425567,-0.06733918,0.14906791,-0.22111648,0.2013785,-0.07736084,0.34513426,-0.7534435,1.1641809,-0.9312115,1.1422653
4.3153596,-0.122030616,0.09432961,-0.048903823,0.16745642,-0.2202501,0.20177254,-0.16446862,0.25755405,-0.8236246,1.1155813,-0.3640735,1.5292672
4.32036,-0.12190664,0.09440486,-0.077224135,0.13908741,-0.2194078,0.20220175,0.06728658,0.48889625,-0.89372885,1.0671468,-1.106658,0.91232026
4.3253603,-0.12177956,0.09448196,-0.039390564,0.17687099,-0.21858913,0.20266542,-0.15242788,0.26882675,-0.9637508,1.018881,-0.64043665,1.2334164
4.330361,-0.12164986,0.09456031,-0.021836042,0.19437408,-0.21779376,0.20316193,-0.21626784,0.20468777,-1.0336809,0.9707868,-0.95061195,0.9607952
4.3353615,-0.1215173,0.09464045,-0.11232507,0.10383262,-0.21702051,0.20369062,-0.05428204,0.36642894,-1.1035097,0.92286897,-0.8372768,1.0919089
4.3403616,-0.12138212,0.09472282,0.04102719,0.25713214,-0.21626922,0.20425072,0.28664228,0.70716226,-1.1732284,0.8751328,-1.4129673,0.7007463
4.345362,-0.12124467,0.094806924,-0.3008008,-0.08474916,-0.21553928,0.20484075,-0.5223587,-0.1019786,-1.2428277,0.8275818,-1.3995786,0.7623896
4.3503623,-0.1211046,0.094893545,-0.22278666,-0.0067885667,-0.2148295,0.20546031,-0.5983316,-0.17804185,-1.3123009,0.7802193,-0.6150893,1.2580197
4.355363,-0.12096262,0.09498215,-0.12504637,0.09089835,-0.21414009,0.2061078,-0.2878391,0.13240871,-1.3816363,0.73305094,-1.114079,0.8764099
4.3603635,-0.120818496,0.09507315,-0.10550344,0.110388204,-0.2134699,0.20678231,-0.18930125,0.23095092,-1.4508271,0.68607986,-1.6292785,0.48085362
4.3653636,-0.120672345,0.095167026,-0.14649987,0.06933954,-0.21281847,0.20748326,-0.35481513,0.06548673,-1.5198638,0.6393119,-1.4597139,0.60300493
4.370364,-0.120524526,0.09526321,-0.16186738,0.053920418,-0.21218532,0.20820898,-0.27506912,0.1453253,-1.5887375,0.592749,-0.6048254,1.2405056
4.375365,-0.12037504,0.09536213,0.019505978,0.23524313,-0.21156979,0.20895869,0.0777719,0.49830034,-1.657438,0.54639804,-1.1874899,0.6842247
4.380365,-0.12022364,0.095464215,-0.04107368,0.17461419,-0.21097073,0.20973155,-0.34483987,0.07586244,-1.7259599,0.50026095,-1.6142864,0.504985
4.3853655,-0.120070934,0.09556888,-0.27679956,-0.0611597,-0.21038812,0.21052602,-0.7391442,-0.31822997,-1.7942913,0.45434347,-1.3919224,0.68314695
4.390366,-0.1199168,0.09567655,0.024745584,0.24033889,-0.20982108,0.21134134,-0.0468722,0.3742901,-1.8624252,0.4086491,-2.0192041,0.12831026
4.395366,-0.11976123,0.0957876,-0.18313432,0.032414496,-0.20926902,0.21217653,-0.2525938,0.16885173,-1.9303521,0.36318278,-2.2014923,0.109777376
4.400367,-0.11960459,0.09590147,-0.24148881,-0.025982723,-0.20873141,0.21303006,-0.764041,-0.34227946,-1.9980631,0.31794813,-2.3302872,0.09777671
4.405367,-0.119446516,0.09601886,-0.12576485,0.08970058,-0.20820713,0.21390136,-0.25962463,0.16248399,-2.0655506,0.27294955,-1.5227528,0.6171399
4.4103675,-0.11928761,0.09613918,-0.075826764,0.13960005,-0.20769617,0.21478876,-0.18460664,0.23787835,-2.132805,0.2281912,-2.08414,0.23190653
4.415368,-0.11912763,0.09626279,-0.08104038,0.13435008,-0.20719749,0.21569134,-0.022791833,0.4000971,-2.1998181,0.18367726,-2.9372249,-0.29255563
4.420368,-0.1189667,0.09639007,-0.07018721,0.14516953,-0.20671073,0.21660835,-0.26776683,0.15555215,-2.2665818,0.13941222,-2.294806,-0.14189628
4.425369,-0.11880493,0.09652042,-0.28160107,-0.066275716,-0.20623496,0.2175381,-0.6708986,-0.24712557,-2.3330894,0.09539789,-2.2394152,0.18464771
4.4303694,-0.11864245,0.09665416,-0.12451887,0.0907777,-0.20576987,0.21847966,-0.24862683,0.17562266,-2.3993301,0.05164078,-2.4691408,-0.02669631
4.4353695,-0.11847901,0.09679167,-0.020299911,0.19497076,-0.20531446,0.21943215,-0.15981837,0.26492822,-2.4652965,0.008144766,-3.3199372,-0.5065998
4.44037,-0.11831498,0.09693232,-0.11330962,0.10193762,-0.20486823,0.22039407,-0.1450752,0.28018695,-2.5309787,-0.03508666,-2.8347502,-0.31297737
4.4453707,-0.11815047,0.09707643,-0.20843637,0.0067905337,-0.20443091,0.22136447,-0.500284,-0.07448867,-2.5963702,-0.07804966,-2.7549708,-0.22370283
4.450371,-0.11798513,0.09722433,0.042193413,0.25740287,-0.20400131,0.22234233,0.011071369,0.437415,-2.6614628,-0.12073928,-1.5064787,0.80844116
4.4553714,-0.11781943,0.09737539,-0.011822939,0.20337182,-0.20357919,0.22332615,0.22596902,0.65287423,-2.7262464,-0.16315246,-3.281588,-0.57360774
4.4603715,-0.11765325,0.09753023,-0.060785532,0.15439793,-0.20316413,0.22431508,-0.2157951,0.21168411,-2.7907162,-0.20528555,-2.5325496,-0.1523609
4.465372,-0.117486596,0.09768824,-0.14162934,0.07354554,-0.20275491,0.22530779,-0.51196206,-0.083899274,-2.8548603,-0.24713308,-3.0738177,-0.3762594
4.4703727,-0.117319584,0.09784968,0.0071958303,0.22236505,-0.20235136,0.22630319,0.13487929,0.5635337,-2.9186738,-0.2886938,-2.821139,-0.30890632
4.475373,-0.117152095,0.09801486,-0.0657053,0.14946166,-0.20195284,0.22730029,-0.13498434,0.2942688,-2.982149,-0.32996187,-2.5162635,-0.047127545
4.4803734,-0.11698449,0.098183125,-0.09979081,0.11537681,-0.20155892,0.22829771,-0.22835854,0.2014981,-3.0452762,-0.37093428,-3.01582,-0.3566699
4.485374,-0.1168164,0.09835477,-0.06835103,0.14682016,-0.20116848,0.22929445,-0.0007148385,0.42974812,-3.1080506,-0.41160864,-2.930941,-0.3835648
4.490374,-0.11664796,0.098530024,-0.03471458,0.18046337,-0.2007814,0.23028952,-0.15289015,0.27818072,-3.1704626,-0.4519796,-2.9099164,-0.35207576
4.4953747,-0.11647928,0.098708265,-0.090584636,0.12460287,-0.2003968,0.2312815,-0.13795125,0.293727,-3.2325041,-0.492044,-2.9813154,-0.23635393
4.500375,-0.11631024,0.09889004,-0.11447382,0.10072651,-0.20001435,0.23226959,-0.2505799,0.18170415,-3.2941723,-0.53180003,-3.217991,-0.50801194
4.5053754,-0.11614108,0.09907472,-0.19388592,0.02132991,-0.19963348,0.23325247,-0.5205561,-0.08767012,-3.3554554,-0.57124275,-4.462779,-1.4148446
4.510376,-0.115971684,0.09926251,-0.1580267,0.057207465,-0.19925362,0.23422916,-0.44892257,-0.015439868,-3.4163485,-0.610369,-2.4075718,0.121635616
4.515376,-0.11580193,0.09945364,-0.101371884,0.11388369,-0.1988742,0.23519865,-0.051163644,0.3829092,-3.4768426,-0.6491747,-3.3718717,-0.43563974
4.5203767,-0.11563206,0.09964751,-0.044659495,0.17062001,-0.19849476,0.23615971,-0.01164794,0.4230064,-3.5369327,-0.6876582,-3.6471024,-0.70422864
4.5253773,-0.115461946,0.0998443,-0.19904244,0.01626382,-0.19811472,0.23711137,-0.28232196,0.15290417,-3.5966122,-0.7258159,-2.8699021,-0.3112672
4.5303774,-0.115291595,0.10004419,-0.253829,-0.0384932,-0.19773385,0.2380526,-0.5175129,-0.0817264,-3.6558728,-0.7636438,-2.369244,0.20591062
4.535378,-0.11512101,0.100246586,-0.1680131,0.04735452,-0.19735119,0.2389824,-0.1767681,0.25956553,-3.7147095,-0.8011404,-3.9472027,-1.0783088
4.5403786,-0.1149503,0.10045166,-0.17809343,0.0373085,-0.19696671,0.23989972,-0.35546473,0.081401676,-3.7731135,-0.83830065,-5.3360615,-2.1006055
4.5453787,-0.114779234,0.1006596,-0.10009086,0.11534801,-0.19657978,0.24080364,-0.2733925,0.163991,-3.831081,-0.87512267,-4.4463573,-1.2433109
4.5503793,-0.11460793,0.10086976,-0.045250297,0.1702274,-0.1961897,0.24169305,-0.09928894,0.3385938,-3.8886046,-0.91160476,-2.3747327,0.17980266
4.5553794,-0.11443627,0.10108258,0.05200088,0.26751974,-0.19579631,0.24256715,0.45592764,0.89429116,-3.9456801,-0.94774413,-2.9869268,-0.19657183
4.56038,-0.11426449,0.10129745,-0.27047312,-0.054911174,-0.19539922,0.24342492,-0.5341606,-0.09533645,-4.002301,-0.9835371,-4.0184326,-0.94849867
4.5653806,-0.11409235,0.10151451,-0.025726318,0.18988049,-0.19499779,0.24426554,0.174663,0.61392623,-4.058458,-1.0189795,-3.6103196,-0.667603
4.5703807,-0.113919854,0.1017339,-0.17034733,0.04530637,-0.19459194,0.24508806,-0.31276417,0.12691572,-4.114153,-1.0540738,-4.3683605,-1.3220078
4.5753813,-0.113747,0.10195502,-0.19953597,0.016166046,-0.19418082,0.24589156,-0.11150256,0.3285698,-4.169372,-1.0888121,-4.718339,-1.6353397
4.580382,-0.11357391,0.10217799,-0.029060483,0.18669146,-0.19376455,0.24667537,-0.19727357,0.24316645,-4.224114,-1.1231947,-4.52766,-1.3183893
4.585382,-0.11340034,0.10240295,0.02131164,0.23711488,-0.19334266,0.24743854,0.029302374,0.47008345,-4.2783756,-1.1572204,-4.1528716,-1.0443472
4.5903826,-0.113226414,0.10262929,-0.07549608,0.14035964,-0.19291456,0.24818033,-0.05595453,0.3851404,-4.3321466,-1.1908844,-4.437685,-1.3434067
4.595383,-0.11305213,0.10285712,-0.1109004,0.10500883,-0.19248024,0.24889995,0.03952828,0.48090845,-4.3854256,-1.2241862,-4.3147435,-1.1913726
4.6003833,-0.11287713,0.10308655,-0.104205966,0.11175771,-0.19203898,0.24959664,0.009786397,0.451422,-4.438207,-1.2571236,-3.880403,-0.9838016
4.605384,-0.11270189,0.10331701,-0.047005296,0.16901362,-0.19159101,0.25026983,-0.30648482,0.13537607,-4.490487,-1.2896945,-3.716383,-0.67701995
4.610384,-0.11252606,0.10354878,-0.088685274,0.12738961,-0.19113587,0.25091863,0.03677331,0.47882786,-4.5422597,-1.3218974,-4.3596883,-1.2442831
4.6153846,-0.11234975,0.10378131,-0.06796062,0.1481704,-0.19067313,0.2515426,-0.3090972,0.13311845,-4.5935183,-1.3537279,-5.133075,-1.7897382
4.620385,-0.11217284,0.10401469,-0.075294614,0.14089291,-0.19020258,0.252141,-0.058310226,0.38403332,-4.644263,-1.3851881,-6.1922073,-2.5536947
4.6253853,-0.11199522,0.10424898,0.043815017,0.26005924,-0.18972413,0.25271314,0.27244878,0.71488607,-4.6944895,-1.4162751,-4.169992,-1.0426279
4.630386,-0.11181712,0.10448363,-0.1351527,0.081148095,-0.18923756,0.2532587,-0.41264257,0.029853806,-4.7441897,-1.4469857,-4.0687776,-0.766855
4.6353865,-0.11163843,0.1047187,0.07705963,0.29341677,-0.18874277,0.25377706,0.22229786,0.6648177,-4.793362,-1.4773195,-3.9867706,-0.8773835
4.6403866,-0.11145878,0.10495427,0.0460124,0.26242542,-0.18823917,0.25426754,0.48376667,0.92627335,-4.842007,-1.5072769,-4.4584804,-1.1622605
4.645387,-0.111278534,0.10518977,-0.021089554,0.1953788,-0.18772689,0.25472993,-0.110596895,0.33186,-4.8901157,-1.5368546,-5.74132,-2.1510987
4.650388,-0.111097455,0.105425276,-0.21165323,0.0048694536,-0.18720561,0.25516367,-0.60400146,-0.1616323,-4.9376845,-1.5660506,-5.8706164,-2.2540603
